track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,0OkJThJls8FO1lutMzMDJ0,210817,2018-01-29,72,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985
3HMzCcVRL5fHNF0Uv73LFV,Only One,3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,5vVwIRD3zJ9nSdh6zwh6MU,190731,2017-11-24,0,0.558,0.486,8,-5.89,1,0.189,0.254,0.0,0.0908,0.668,122.946
6tHWl8ows5JOZq9Yfaqn3M,Mine,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5TR37lsXlmSmzFuIcXn5Dp,133994,2017-10-12,0,0.716,0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886
1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),31TPClRtHm23RisEBtV3X7,Justin Timberlake,01l3jTY261V3CESZR4dABz,278893,2018-02-02,72,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
4ofvoCdXq99vpMZO4Cfp8x,Pray For Me (with Kendrick Lamar),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,1mESN9Zy0787YRMuLqOY4j,211440,2018-02-02,0,0.728,0.668,2,-5.02,1,0.126,0.0805,1.49e-05,0.102,0.162,100.537
0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,0LyOADBjj28cbvJWTXUEGA,Loren Allred,7ayBZIe1FHkNv0T5xFCX6F,207786,2017-12-08,75,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777
6ZNo7Vi0TE9ul1fhKd4S1M,Pray For Me (with Kendrick Lamar),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,7znxn446I0HDNWcV86iRLz,211440,2018-02-02,0,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578
0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,7ayBZIe1FHkNv0T5xFCX6F,269453,2017-12-08,75,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747
43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,09w7mJRYa15Uk7rtM26QfZ,302146,2017-10-27,61,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
5RFHiLHCt7dDgKfCAdD5vj,Hey Barbara,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,4dR58Jto9zy6BOApnYD8so,232760,2017-07-14,56,0.836,0.531,10,-8.871,1,0.0584,0.217,5.43e-05,0.074,0.965,124.007
5xNUR50KxswPRAvx7S163g,Come Alive,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,225933,2017-12-08,69,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034
0GVuLQtPXFaL18ijEOqoAa,Tightrope,2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,7ayBZIe1FHkNv0T5xFCX6F,234360,2017-12-08,69,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564
2cKovq3l6OJjhVVDbVKOsr,The Other Side,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,214373,2017-12-08,74,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99
3IkWmgGsXbsafrunwPojXO,From Now On,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,349560,2017-12-08,72,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027
66y7x28jXOPrcmu3D5Zjh6,A Million Dreams (Reprise),6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,7ayBZIe1FHkNv0T5xFCX6F,60453,2017-12-08,65,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369
6f8b6mxNNDJdE5tC4MCTxt,Never Enough (Reprise),0LyOADBjj28cbvJWTXUEGA,Loren Allred,7ayBZIe1FHkNv0T5xFCX6F,80293,2017-12-08,63,0.382,0.0541,9,-19.376,1,0.03,0.889,2.88e-06,0.0832,0.133,82.486
23pURM1bccelxmpg6hnCro,"Where Have You Been, My Disco?",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,59DwsdQC5h4nokX1GgDdJ7,217788,2017-10-20,52,0.848,0.637,10,-6.831,0,0.0422,0.15,1.13e-05,0.146,0.912,120.004
652CegYwXhnFnVz3SgGzTO,Ilaw Sa Daan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3cvznWGnrhG1Tiga7dqK8x,242790,2016-10-07,56,0.688,0.853,5,-6.678,1,0.0715,0.0344,0.0,0.388,0.512,105.05
7rdGrVIoqwPWOULauvglio,Lost Stars,4bYPcJP5jwMhSivRcqie2n,Adam Levine,2BSWHdGzkcZlhQmZKaNyOF,267933,2014-06-23,56,0.498,0.583,0,-4.762,1,0.0274,0.105,0.0,0.0698,0.4,82.071
1nIQVdsw5WeSO4LK0S3zBF,Materyal,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,246960,2017-12-08,0,0.781,0.719,8,-5.163,0,0.0772,0.162,0.000614,0.0965,0.803,88.999
0cfZEZwqwlXlvpbb0jTSVz,You And Me,5PokPZn11xzZXyXSfnvIM3,Lifehouse,7yf6wUGi519WfO0Or24MUW,195493,2005-03-22,0,0.462,0.414,7,-7.712,1,0.0266,0.104,0.0,0.172,0.4,139.904
4QfNOZN7vrQCQKK1ZJ3XPb,Heaven,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5pvLpqi54KJ3LiZ2pwdXoE,191813,2018-01-26,0,0.544,0.379,7,-9.113,0,0.0412,0.863,0.0,0.083,0.322,199.756
4rIEkt9wgcmoIJtiRcvtNX,If You're Not The One,11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,6119li3hGAUgOngMRDp0vo,257026,2002,0,0.688,0.538,10,-7.608,1,0.0292,0.504,0.0,0.111,0.27,119.998
1p2abSfly8JtPIkwr44i6s,"You Are My Sunshine - From ""Meet Me in St. Gallen""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3jspGyvihMuiMklm7ImUWK,162168,2018-02-02,3,0.484,0.177,2,-12.327,1,0.0331,0.918,2.88e-06,0.206,0.365,117.977
2Imq77E6CEJR5TPUxlJvTY,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5f8pMn2A5d5lKMDapYbCmp,232186,2018-02-09,0,0.532,0.642,5,-4.891,0,0.111,0.0548,0.000246,0.0991,0.536,193.016
3vKU0GTHo5nl3kTCYAiqc3,Black Panther,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5f8pMn2A5d5lKMDapYbCmp,130613,2018-02-09,0,0.612,0.588,1,-9.355,1,0.355,0.62,3.85e-06,0.264,0.48,90.251
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,3pLdWdkj83EYfDN6H2N8MR,232186,2018-02-09,86,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
5qN4HFkapdAOV94XPryVof,Black Panther,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,3pLdWdkj83EYfDN6H2N8MR,130613,2018-02-09,54,0.618,0.582,1,-9.454,1,0.297,0.625,3.84e-06,0.265,0.48,90.035
08bNPGLD8AhKpnnERrAc6G,FRIENDS,64KEffDW9EtZ1y2vBYgq8T,Marshmello,1BmxOYHjQv1dKZRr13YRZM,202620,2018-02-09,79,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079
2bllegdYt2WoYdbRZyJ730,Capital Letters,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,57fWbQLWV1JZdQwkQ2beG9,219386,2018-01-12,39,0.666,0.814,0,-5.536,1,0.0736,0.0333,7.02e-06,0.0535,0.478,99.907
4ESIYCrLnFoUd1mVbISDot,For You (Fifty Shades Freed) (& Rita Ora),5pUo3fmmHT8bhCyHE52hA6,Liam Payne,7sl4oJSIXdLkhzpH2g9oXU,244293,2018-01-05,22,0.541,0.803,2,-4.647,0,0.0355,0.0202,0.0,0.204,0.174,112.959
3cysp2UU6xmV61ZlnQsa8s,Heaven,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,6L3gI00jSEv7LZB7bqt6rq,191813,2018-01-26,45,0.554,0.371,7,-9.104,0,0.0361,0.853,0.0,0.0838,0.246,199.824
7lAeknkZz0KCk2RmAZESHF,High (& Dua Lipa),0vqJkZ0RpLZixt3lTmD8vP,Whethan,3hXz1dCjtLebg2PabyUKJZ,196706,2018-02-09,0,0.712,0.542,10,-5.648,0,0.194,0.121,0.0,0.0662,0.656,147.864
4u8RkgV6P4TLi89SmlUtv8,Mundo,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2p6QlBCrnKwUFC0wPN1kfV,349713,2018-02-14,72,0.705,0.401,6,-8.9,1,0.0376,0.176,8.66e-06,0.0735,0.481,140.031
0WWKJsCjOAhymkdt8GuKTt,Back At One,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,2BK40RcXGUp3ll1HmyzeVU,263666,1999-09-21,0,0.661,0.346,11,-9.115,1,0.03,0.452,0.0,0.131,0.256,129.752
3bi5bTs4vAyOqpKIZ2dP1N,As Long as You Love Me,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,3G3ElgskQS2wIQ8zA1MZ0r,214333,1995,0,0.775,0.816,0,-5.534,1,0.0281,0.164,0.0,0.126,0.753,98.219
2CvOqDpQIMw69cCzWqr5yr,Halo,6vWDO969PvNqNYHIOW5v0m,Beyoncé,3ROfBX6lJLnCmaw1NrP5K9,261160,2008,77,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454
1NHPd1SGMTBU1BjOaAm02Q,Only Reminds Me of You,5elcNQkZ6FCZA3grSOMngY,MYMP,5iuB4KAXBWsDKMYJRb15GT,263160,2006-12-12,0,0.63,0.317,1,-10.32,1,0.0283,0.82,9.84e-05,0.123,0.056,79.795
69hwHdKl4Y1HusAutt3W6q,Truly Madly Deeply,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,73I6LRyJDx4scO2zlMqR8m,277266,1997-03-04,0,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12
1Ogf7FqBhlkt8rLC6tDT2A,I Knew I Loved You,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,67M8LSfsBxjM6AmxLjAzhT,250693,1999-11-09,8,0.609,0.495,9,-9.866,1,0.0277,0.306,5.49e-05,0.093,0.712,84.996
0U969xYNlAyfzi8P1TaO7u,Wait for You,4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,4G390E1M4qCVxgAcbYaFwu,261320,2007-03-23,60,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
0zYP35FfMItfaP6c9gcQZB,Way Back Into Love,0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,67icItKFH7ZFd5FdAZdlhI,277853,2006-02-13,62,0.281,0.675,10,-6.033,1,0.0353,0.0399,0.0,0.129,0.565,203.473
5V5eCLSxm7JWLj9vOcNLIw,Valentine,2NzWRNaaLByHyI3wpuec8P,Jim Brickman,7BcyBxlndOI9dw7XC9Gau9,192920,1994,45,0.523,0.26,1,-12.904,1,0.027,0.824,1.28e-05,0.138,0.164,95.354
5jyyPsIGM2yqkZN9R3TmvN,The Ways (with Swae Lee),6LuN9FCkKOj5PcnpouEgny,Khalid,3pLdWdkj83EYfDN6H2N8MR,238893,2018-02-09,61,0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21e-06,0.176,0.589,140.08
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,7GGoJfKFOwDNuiLjjfzyCS,181263,2018-02-09,18,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022
2BNkTvg1kHAAfGvqh56x5a,Getting Over You,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3RZDzcVgDoyt1LB5fhnB6x,255885,2018-02-14,0,0.604,0.507,0,-7.928,1,0.0382,0.273,2.27e-06,0.0943,0.114,91.984
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),6LuN9FCkKOj5PcnpouEgny,Khalid,4CEAev7neETRdqBFtzA8B9,201707,2018-02-14,76,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955
2U7Hu2RaNQNRi7izoJyZaX,rockstar,246dkjvS1zLTtiykXe5h60,Post Malone,2LomtUxwdbgjZ6Hk9u2Laa,218320,2018-02-02,0,0.578,0.532,5,-6.636,0,0.066,0.117,8.97e-05,0.143,0.12,159.784
1USJRpWDFhxwhCajPXBeel,You Owe Me,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,7ipPGzgSu86WmYyNyx2Kry,190546,2018-02-16,0,0.679,0.435,6,-8.238,0,0.0449,0.237,1.54e-06,0.112,0.326,89.996
1fXHTDYsJiFOjVWITaFp1j,Ride Home,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,308xacxloeHSt2tzLCWli0,326885,2017-01-23,59,0.613,0.551,4,-8.79,1,0.0332,0.235,0.000672,0.175,0.432,114.11
4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,3pLdWdkj83EYfDN6H2N8MR,267426,2018-02-09,65,0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",28ExwzUQsvgJooOI0X1mr3,Jay Rock,1NXM5lF9YB7a3f1e4R48oH,229670,2018-01-12,72,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133
00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,7xconhHQKj7Be4P2KvUmFz,285138,2017-04-29,65,0.518,0.762,7,-3.907,1,0.0305,0.0851,0.0,0.148,0.271,155.985
7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,202453,2018-02-19,14,0.815,0.377,10,-9.41,1,0.0663,0.856,0.000243,0.0872,0.789,119.659
7mxm4xOU54u1ODM9fS9w2y,Torete,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,272400,2018-02-19,12,0.25,0.389,2,-5.739,1,0.0304,0.328,0.0,0.172,0.225,174.765
0ztDBQdQmdVZvorSmIjMih,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,17,0.566,0.121,8,-8.206,1,0.0345,0.862,0.0,0.0788,0.293,135.268
4SN0eYjvqBmElFQxP0Inys,Sundo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,271320,2018-02-19,8,0.355,0.367,11,-7.047,0,0.0309,0.387,2.01e-06,0.0794,0.188,139.03
4hEcAsNF6RG9VCV7xElgCG,You Are My Sunshine,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,164320,2018-02-19,34,0.492,0.235,2,-9.67,1,0.0315,0.921,3.69e-06,0.179,0.362,117.863
2IKZkwHI5zsZf70STuhvOX,Sick Boy,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,7ipPGzgSu86WmYyNyx2Kry,193893,2018-02-16,0,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066
0DhkTGjEaIHaSxTfC14BFm,Lullaby,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2Y5NgR5CQJeqAz5iYN5agm,160183,2018-01-26,2,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000138,0.0623,0.258,127.966
5VnDkUNyX6u5Sk0yZiP8XB,Thunder,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,51s30K7a36ORx6AAaPBRRY,187146,2017-06-23,0,0.604,0.826,0,-4.804,1,0.0434,0.00782,0.15,0.154,0.241,167.985
2M0rq3xC7x6dGwNdx0Thka,Marco's Theme - Saglit,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,263133,2018-02-19,7,0.44,0.148,7,-12.119,1,0.0343,0.949,6.13e-05,0.119,0.374,131.011
2Pvr8rYuh5J8V7QglJhH6W,Want You Back,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,3K2xMUXaUoOB5mBlXkKOTx,173073,2018-02-22,0,0.608,0.873,0,-4.928,1,0.0424,0.00748,0.0,0.196,0.589,98.009
7wrDRQgHlvDnimrRHfQZxt,Psycho (feat. Ty Dolla $ign),246dkjvS1zLTtiykXe5h60,Post Malone,1Val8NiAXyp2yTBiwZ53Ju,220880,2018-02-23,0,0.748,0.546,8,-8.134,1,0.106,0.59,0.0,0.112,0.413,140.005
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,13,0.633,0.28,2,-11.192,1,0.0389,0.831,8.83e-05,0.113,0.152,87.963
7EUfNvyCVxQV3oN5ScA2Lb,Next To Me,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,57lkUmA6WunanwJRN1RsGD,230288,2017-06-23,0,0.385,0.687,2,-4.426,1,0.0592,0.328,0.000163,0.0443,0.351,113.669
0SvxydoxEEkXt9aMAqTfpB,Wait (feat. A Boogie Wit da Hoodie),04gDigrS5kc9YWfZHwBETP,Maroon 5,5hDpkIt9yuU2MYDqzdxBDE,190476,2018-01-26,47,0.707,0.608,8,-4.514,1,0.0548,0.0628,0.0,0.118,0.414,126.121
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,5oU1ROIHS6IOWnb87GWhqU,202500,2018-02-22,66,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978
2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,4P5GC4o3QsoFpxadnDeE9D,336369,2018-02-14,0,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,323440,2018-02-19,8,0.354,0.205,4,-7.772,1,0.0392,0.917,0.0,0.302,0.17,81.262
65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),246dkjvS1zLTtiykXe5h60,Post Malone,60uZsjVd3pN4lgT1nYzMxW,220880,2018-02-23,0,0.74,0.558,8,-8.115,1,0.102,0.566,0.0,0.112,0.421,140.057
2ARqIya5NAuvFVHSN3bL0m,The Middle,2qxJFvFYMEDqd7ui6kSAcq,Zedd,1D8u1ccrRXyFMOGTEXTgTX,184732,2018-01-23,0,0.748,0.652,7,-3.02,1,0.058,0.208,0.0,0.128,0.431,106.914
1OilOIju6R9ia8vilNjChh,Beautiful,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,1psfXtJLKUMVzQPMgXfB38,178242,2017-09-18,0,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014
26gceVsA1ybT8qsX3aYLEn,Thunder,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,57lkUmA6WunanwJRN1RsGD,187146,2017-06-23,0,0.605,0.813,0,-4.785,1,0.0448,0.00702,0.114,0.145,0.238,167.997
79GsUxLyzxgnN4I1E11dtO,Make Me Feel,6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,59BJKBIqMxOYMTzV3sAmQY,194230,2018-02-22,43,0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035
5QadWmpqSU77p4t4Ni9ccq,Cebuana,0touaoSr4QOLYxBJ9lmGgK,Karencitta,6mdacezBHIFbzbHJPEm8n9,210877,2017-11-02,0,0.591,0.79,5,-7.44,0,0.312,0.472,1.82e-06,0.111,0.475,98.062
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,USHER,1RM6MGv6bcl6NrAG8PGoZk,223440,2004-03-23,81,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
4YAgH8s0JFfwikTNwe0aIk,Daydream (백일몽),0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,228759,2018-03-02,0,0.748,0.961,8,-6.518,0,0.0875,0.00512,0.0,0.175,0.856,116.037
3xngVLz4NYEshyX3aRRXgf,Hope World,0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,204930,2018-03-02,0,0.706,0.896,1,-4.456,1,0.16,0.0138,0.0,0.595,0.767,117.038
4mYu3kfBCW6qiTDnfVeuMx,항상 (HANGSANG),0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,229675,2018-03-02,0,0.832,0.896,6,-4.673,1,0.233,0.159,4.75e-05,0.247,0.618,178.998
2xYpEh4RtRcHOK5XOG7XQz,P.O.P (Piece Of Peace) Pt. 1,0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,181113,2018-03-02,0,0.547,0.845,6,-5.293,1,0.0866,0.00652,2.4e-06,0.0604,0.67,175.816
464jQiBOieEQBuo48qnPJl,Base Line,0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,89769,2018-03-02,0,0.909,0.644,9,-5.32,1,0.203,0.0376,0.0111,0.401,0.228,94.982
6gALSAMuXm5du6TuKGj6o7,Airplane,0b1sIQumIAsNbqAoIClSpy,j-hope,1bJ8O4jIyqSdunqT9RWXc9,197913,2018-03-02,0,0.801,0.65,0,-7.855,1,0.0576,0.649,0.0,0.109,0.237,119.993
2ATlxy4UImFBJlHFQMSAst,Norem,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,284386,2017-12-08,0,0.682,0.808,9,-7.301,0,0.0428,0.045,1.35e-06,0.109,0.464,148.051
6zOhgKfbMiQWToE6K13s2s,Everyday,4xRYI6VqpkE3UwrDrAZL8L,Logic,0VQf8Ysv00VqQm4FSvdad3,204826,2018-03-02,55,0.668,0.756,1,-3.904,1,0.0382,0.0346,0.0,0.0793,0.474,149.908
2zLIP4R6Yt3afkyh7uhmar,Put Me Back Together (feat. Kiiara),7DMveApC7UnC2NPfPvlHSU,Cheat Codes,5wIApTsJNuEuGNMsLA1qaG,223899,2018-03-01,40,0.567,0.644,0,-5.699,1,0.0278,0.0404,5.03e-06,0.0632,0.212,140.038
3C2xQqHVkhA1Ht17SzPRke,Nothing to Regret,38CvLGTsjtoloDgv3OKQp8,Robinson,4UreP5hWmaXUj0b6IoKGTj,208485,2018-02-23,55,0.697,0.521,5,-6.519,1,0.031,0.243,0.0,0.189,0.331,91.998
4EAV2cKiqKP5UPZmY6dejk,Everyday,4xRYI6VqpkE3UwrDrAZL8L,Logic,4F87p1aiFwHeU4uu65MaPV,204746,2018-03-09,68,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908
35ieKju5aLWFN5UgfJ27mL,SAD!,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,06cVDouWVOcPYAW6w7KOWO,166568,2018-03-02,0,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023
6pz4tdLoIDJdnpXnisSDCK,Halaga,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,58vdgBfvgzQFZ2VreSPGmU,352120,1999-01-01,2,0.489,0.57,2,-9.197,1,0.0364,0.132,1.39e-06,0.274,0.643,134.486
0mUfY2PdHs57EG15zj1dRj,Laro,3Hvxz2oZPYuo61ChHKcqQI,Autotelic,6192rIsjm6EaV6OclNLHoK,320573,2016-09-30,0,0.569,0.823,0,-2.785,1,0.0271,0.00193,0.00703,0.215,0.623,139.988
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,5qfhZ5YkZ4LhEUbYgjrWt6,270846,2016-10-21,81,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156
3BPoSr2pO34Aan6alFfVto,BBoom BBoom,5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,5vt2sEP5J0VNbYXoA7h2k4,208863,2018-01-03,68,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018
0CZ8lquoTX2Dkg7Ak2inwA,1950,6beUvFUlKliUYJdLOXNj9C,King Princess,5p0UaZsYWMn4L1dSpc6AhN,225133,2018-02-23,72,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912
2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,7svCjsI5rs6xm58d82z5Pl,204326,2018-03-09,0,0.329,0.234,10,-7.725,1,0.0303,0.913,0.0,0.132,0.199,170.466
3soOPBuMK8YMdWnV7xpEyf,Mad Love,3Isy6kedDrgPYoTS1dazA9,Sean Paul,5pFVq0CSfbMMk6s4Kv256T,199944,2018-02-15,55,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019
2mn5o4dC90qh40fCH1VVR9,Bakit Ganyan Ka?,4mrrcDjpjUq27YEGwlisgs,Gracenote,6sSAjJBUpwobJGNJ7TVPdC,205304,2017-10-06,33,0.673,0.481,9,-8.369,1,0.128,0.401,0.0,0.162,0.74,84.907
4foROzWuWa3fED6jc6BjK1,Your Side Of The Bed,00TKPo9MxwZ0j4ooveIxWZ,Loote,1d5V2PHFCl12zR60fMIgAs,197200,2018-03-09,0,0.776,0.739,8,-4.974,1,0.0301,0.0797,0.0,0.284,0.922,109.907
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,6Mt2ypZ8Q48fAdqiVkw1kH,256923,2018-03-02,18,0.497,0.375,4,-6.386,1,0.0328,0.845,0.0,0.265,0.214,130.226
7wD6iRghe6SnKHkvHqpnC5,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,7pglizAVl7fH7acLADSS8d,187389,2018-03-09,62,0.707,0.845,8,-3.478,1,0.201,0.0278,0.0,0.134,0.507,120.125
